id,ACTION
1,0.9994034681683385
2,0.9996182897838548
3,0.9997837780410467
4,0.9996182897838548
5,0.999894838583433
6,0.9996182897838548
7,0.999894838583433
8,0.9999876926241068
9,0.9994523462350998
10,0.9990911962481289
11,0.9988990459047759
12,0.9995141959719221
13,0.9994523462350998
14,0.9994523462350998
15,0.9996182897838548
16,0.9997837780410467
17,0.9994523462350998
18,0.9988990459047759
19,0.999894838583433
20,0.9996182897838548
21,0.9999644775095922
22,0.999620807071155
23,0.9994523462350998
24,0.9984209143801488
25,0.9994523462350998
26,0.9996182897838548
27,0.9994523462350998
28,0.9984209143801488
29,0.9997837780410467
30,0.9994523462350998
31,0.999724801075146
32,0.9997837780410467
33,0.999894838583433
34,0.999894838583433
35,0.999724801075146
36,0.9994523462350998
37,0.999894838583433
38,0.9999688177433638
39,0.9994523462350998
40,0.9994523462350998
41,0.9994523462350998
42,0.9996182897838548
43,0.9994034681683385
44,0.9997728645205188
45,0.9994850851476951
46,0.9998805557455884
47,0.9996182897838548
48,0.9994034681683385
49,0.9999672435537517
50,0.9994523462350998
51,0.9993030305454459
52,0.9995141959719221
53,0.9995141959719221
54,0.9994523462350998
55,0.9996182897838548
56,0.9994034681683385
57,0.9997728645205188
58,0.9997837780410467
59,0.9994523462350998
60,0.9996182897838548
61,0.9996182897838548
62,0.9999100025881973
63,0.9994523462350998
64,0.999894838583433
65,0.9999257230240274
66,0.9996182897838548
67,0.9994523462350998
68,0.9996182897838548
69,0.9996965282228614
70,0.9994523462350998
71,0.9997837780410467
72,0.9996182897838548
73,0.9994523462350998
74,0.9998661505712896
75,0.9996182897838548
76,0.9994523462350998
77,0.9997837780410467
78,0.999894838583433
79,0.9996182897838548
80,0.9984209143801488
81,0.9996182897838548
82,0.9988990459047759
83,0.9994523462350998
84,0.999894838583433
85,0.9996182897838548
86,0.9994034681683385
87,0.9996182897838548
88,0.9997852042075005
89,0.9997837780410467
90,0.9994523462350998
91,0.9997837780410467
92,0.9996182897838548
93,0.999894838583433
94,0.9988990459047759
95,0.9990911962481289
96,0.9994523462350998
97,0.9988990459047759
