id,ACTION
1,0.009936379643540844
2,0.9999906588881368
3,0.9999598958980432
4,0.9999999919977373
5,1
6,0.9999999774661751
7,0.9999998862006151
8,0.99999339913384
9,0.9986837848843859
10,0.9795952554322167
11,0.00262665218221531
12,0.9875164010674758
13,0.9999999999495273
14,0.8909597291990978
15,0.9999968436019948
16,0.9999917772689892
17,0.3138063386782052
18,0.2789374270810407
19,0.9996226573213759
20,0.9763288398622829
21,0.9999982911295134
22,0.9998098845970778
23,0.999999956259518
24,0.9999841141159448
25,0.9999984555841419
26,0.999689077308081
27,1
28,0.11300608614293482
29,0.9995075598131823
30,1
31,0.9999852410774069
32,0.999215169031589
33,0.9999510717245569
34,0.9999998862006151
35,0.9999852410774069
36,0.48037465484048003
37,0.9999330333787904
38,0.9999999856887261
39,0.9000450305244055
40,0.9562363173596699
41,2.2521209849106868e-4
42,0.9738567823698787
43,0.9999731980985864
44,0.9999982198103411
45,0.7911832976702886
46,0.999969094391314
47,0.9999999069419645
48,0.7381342942856318
49,0.9999999559325551
50,0.9999998767109314
51,0.9999351828062311
52,0.9994985825904199
53,0.9999999998590678
54,0.9999970953084301
55,0.9948146488748038
56,0.009936379643540844
57,0.9999998874483051
58,0.9999999994430111
59,0.9999999861963806
60,0.9738567823698787
61,1
62,1
63,1
64,0.9984103841724532
65,0.9999999339277957
66,0.9999999999924878
67,0.9979356980358541
68,0.9999999995907285
69,0.9917677658027717
70,0.7390776830987449
71,0.9938779079292895
72,0.9998371509078794
73,0.9999984555841419
74,0.9999992373398093
75,0.9999999069419645
76,0.9999807428459686
77,0.9998373112561415
78,0.030556902772767326
79,0.9425956714517295
80,0.9999963336424323
81,0.9997859516330015
82,0.9999999987185095
83,0.9949145767226498
84,0.9999995111599467
85,0.9999427787302758
86,0.6141191262319071
87,0.9999999997126783
88,0.9999797750660554
89,0.9999902975062275
90,0.9999158917819815
91,0.999215169031589
92,0.998565170527264
93,0.9999999911735086
94,7.177251353255608e-5
95,0.9999904040058284
96,0.7617119604849227
97,0.00262665218221531
98,0.9948663967284451
99,0.9999999999924878
100,0.9981851679469989
101,0.01610797781999524
102,0.9968490552710481
103,0.7637988654421729
104,0.9986837848843859
105,0.3783549278655576
106,0.999999125214046
107,0.999999999999984
108,0.2860536381874857
109,0.9999999812025763
110,0.9986072216888077
111,0.00262665218221531
112,0.9999999999369065
113,0.9872324073350536
114,0.999937156949426
115,0.9958556877364637
116,0.9999852410774069
117,0.9999852410774069
118,0.9284277208597996
119,0.9998727400636572
120,0.9999997197353374
121,0.9999158917819815
122,0.94393855381151
123,0.9997470400572802
124,0.99983117343345
125,0.9425956714517295
126,0.6961930827871408
127,0.41423730111102347
128,0.005784348192171845
129,0.9789140570162712
130,1
131,0.9999999992078019
132,0.9999988437573142
133,0.2789374270810407
134,0.9789140570162712
135,0.9999999995907285
136,0.9917677658027717
137,0.9999992373398093
138,0.94393855381151
139,0.7617119604849227
140,0.9999598958980432
141,0.9999933087761569
142,0.9847396881009851
143,0.9999999999999911
144,0.9999970953084301
145,0.9999999999924878
146,1.3077740321006217e-5
147,0.8907237124375991
148,0.9965597401228331
149,0.9999999994430111
