id,ACTION
1,0.961941627
2,0.998216667
3,0.997441758
4,0.9996
5,0.998644444
6,0.9995
7,0.978989178
8,0.998914286
9,0.965941724
10,0.990991625
11,0.754936704
12,0.992455052
13,0.795110032
14,0.967477535
15,0.975575974
16,0.940362381
17,0.921641136
18,0.979435376
19,0.996854026
20,0.991875397
21,0.997175678
22,0.989886941
23,0.973335946
24,0.954708471
25,0.988986772
26,0.962261833
27,0.964964561
28,0.959255013
29,0.979506605
30,0.954693851
31,0.998462988
32,0.997285213
33,0.992250794
34,0.982012601
35,0.993310002
36,0.996107143
37,0.994005556
38,0.97303092
39,0.951292877
40,0.98895873
41,0.921265015
42,0.984333505
43,0.99590883
44,0.997746159
45,0.991685436
46,0.987907799
47,1
48,0.996399736
49,0.997521561
50,0.920857512
51,0.925375413
52,0.999445447
53,0.969011059
54,1
55,0.919434704
56,0.986567078
57,0.997991114
58,0.996549134
59,0.968812575
60,0.911848786
61,0.999377778
62,0.921661745
63,0.958494937
64,0.998730952
65,0.975358079
66,0.983474715
67,0.938165079
68,0.996866667
69,0.949673875
70,0.752211678
71,0.941298257
72,0.988356277
73,0.996280087
74,0.965779982
75,0.996921356
76,0.996802778
77,0.974461833
78,0.711280471
79,0.437534127
80,0.994195539
81,0.975045442
82,0.990287997
83,0.963172684
84,0.997980952
85,0.996179078
86,0.983090893
87,0.992716595
88,0.99533088
89,0.992836567
90,0.98860237
91,0.989772222
92,0.793037428
93,0.991100916
94,0.962556103
95,0.934129488
96,0.94261683
97,0.556738366
98,0.961057068
99,0.997681373
100,0.982384921
101,0.892842713
102,0.884619025
103,0.981123453
104,0.978692762
105,0.733987857
106,0.989692857
107,0.992236341
108,0.969162442
109,0.999261111
110,0.962367771
111,0.8864225
112,0.981701515
113,0.942961955
114,0.962867933
115,0.981825128
116,0.990555305
117,0.994793342
118,0.991538243
119,0.994224206
120,0.949904967
121,0.858328788
122,0.995546851
123,0.982940932
124,0.90811498
125,0.995028571
126,0.966742931
127,0.916438689
128,0.852976046
129,0.902608605
130,0.859764327
131,1
132,0.992153407
133,0.978560366
134,0.88987694
135,0.997527778
136,0.933020731
137,0.986237255
138,0.984660959
139,0.767767313
140,0.999018182
141,0.973471505
142,0.967501804
143,0.998347186
144,0.976637241
145,0.998478175
146,0.728055639
147,0.903161561
148,0.957513611
149,0.99935
150,0.997061111
151,0.991953175
152,0.991105483
153,0.985735683
154,0.984430852
155,0.978166744
156,0.941438111
157,0.916937082
158,0.986458521
159,0.652751392
160,0.978752309
161,0.824736993
162,0.987781363
163,0.979608425
164,0.966635642
165,0.999473342
166,0.988179365
167,0.991684947
168,0.928050106
169,0.987881828
170,0.970340079
171,0.993515079
172,0.972721584
173,0.9992
174,0.987238203
175,0.966049206
176,0.99605873
177,0.992300794
178,0.995257832
179,0.988012247
180,0.951362066
181,0.643585604
182,0.887975366
183,0.99268097
184,0.716527058
185,0.996476435
186,0.994496922
187,0.977050938
188,0.980749491
189,0.539445041
190,0.998674134
191,0.998461905
192,0.927691398
193,0.999416667
194,0.960853517
195,0.995095843
196,0.998038702
197,0.966234921
198,0.993390533
199,0.996076435
200,0.548899452
201,0.985901948
202,0.897264485
203,0.956944611
204,0.980751062
205,0.873422498
206,0.985945094
207,0.993555298
208,0.950854621
209,0.683088828
210,0.705150957
211,0.871950596
212,0.925840429
213,0.999131313
214,0.986994433
215,0.995575678
216,0.960300808
217,0.992591731
218,0.946360083
219,0.998933333
220,0.997616925
221,0.997828571
222,0.998343464
223,0.989613881
224,0.974623041
225,0.979418132
226,0.629440808
227,0.910328854
228,0.995515697
229,0.996069841
230,0.956269158
231,0.951102154
232,0.824817554
233,0.916817325
234,0.379990015
235,0.988622955
236,0.885527958
237,0.993664144
238,0.989953394
239,0.918162182
240,0.999642661
241,0.99672059
242,0.931894304
243,0.45563581
244,0.970089589
245,0.972865181
246,0.910519512
247,0.8999869
248,0.947145266
249,0.982575678
250,0.984350917
251,0.931487798
252,0.826666357
253,0.979468254
254,0.997856205
255,0.99785873
256,0.968576832
257,0.993352092
258,0.785314791
259,0.991041868
260,0.999666667
261,0.955497168
262,0.953825366
263,0.995857143
264,0.998311111
265,0.986898737
266,0.965183981
267,0.993072146
268,0.998811111
269,0.992122318
270,0.980667059
271,0.996871046
272,0.92332987
273,0.999355556
274,0.279511977
275,0.996088889
276,0.966970635
277,0.953000444
278,0.991580159
279,0.952222181
280,0.968876183
281,0.999447619
282,0.980010245
283,0.975603469
284,0.917545588
285,0.99363275
286,0.993158429
287,0.99133088
288,0.996716667
289,0.986619841
290,0.978301984
291,0.831916593
292,0.820839269
293,0.987782518
294,0.964828967
295,0.98402301
296,0.345978605
297,0.813476424
298,0.983733858
299,0.914326651
300,0.986194196
301,0.910208281
302,0.9992
303,0.718586597
304,0.82582876
305,0.996756349
306,0.982363119
307,0.994065658
308,0.999666667
309,0.954456898
310,0.985381027
311,0.987257937
312,0.956247269
313,0.998815652
314,0.983837729
315,0.978322222
316,0.99850873
317,0.882287049
318,0.983221789
319,0.982637635
320,0.995403872
321,0.971817177
322,0.523400477
323,0.997380952
324,0.957439695
325,0.989626984
326,0.821908153
327,0.988316396
328,0.997869777
329,0.971387832
330,0.973619694
331,0.998285714
332,0.981092641
333,0.973742064
334,0.96141487
335,0.993690659
336,0.903231675
337,0.9977
338,0.987889542
339,0.995597057
340,0.807645757
341,0.986095824
342,0.997115621
343,0.925398536
344,0.998533333
345,0.938943791
346,0.918283632
347,0.986136702
348,0.988062698
349,0.9913
