id,ACTION
1,0.9421098907990494
2,0.94210989079905
3,0.9421098907990506
4,0.94210989079905
5,0.9421098907990496
6,0.94210989079905
7,0.9421098907990496
8,0.9421098907990492
9,0.9421098907990502
10,0.9421098907990494
11,0.9421098907990494
12,0.9421098907990504
13,0.9421098907990502
14,0.9421098907990502
15,0.94210989079905
16,0.9421098907990506
17,0.9421098907990502
18,0.9421098907990494
19,0.9421098907990496
20,0.94210989079905
21,0.9421098907990506
22,0.9421098907990496
23,0.9421098907990502
24,0.9421098907990496
25,0.9421098907990502
26,0.94210989079905
27,0.9421098907990502
28,0.9421098907990496
29,0.9421098907990506
30,0.9421098907990502
31,0.9421098907990494
32,0.9421098907990506
33,0.9421098907990496
34,0.9421098907990496
35,0.9421098907990494
36,0.9421098907990502
37,0.9421098907990496
38,0.942109890799049
39,0.9421098907990502
40,0.9421098907990502
41,0.9421098907990502
42,0.94210989079905
43,0.9421098907990494
44,0.9421098907990508
45,0.9421098907990504
46,0.9421098907990496
47,0.94210989079905
48,0.9421098907990494
49,0.9421098907990502
50,0.9421098907990502
51,0.9421098907990502
52,0.9421098907990504
53,0.9421098907990504
54,0.9421098907990502
55,0.94210989079905
56,0.9421098907990494
57,0.9421098907990508
58,0.9421098907990506
59,0.9421098907990502
60,0.94210989079905
61,0.94210989079905
62,0.9421098907990502
63,0.9421098907990502
64,0.9421098907990496
65,0.9421098907990496
66,0.94210989079905
67,0.9421098907990502
68,0.94210989079905
69,0.9421098907990504
70,0.9421098907990502
71,0.9421098907990506
72,0.94210989079905
73,0.9421098907990502
74,0.9421098907990492
75,0.94210989079905
76,0.9421098907990502
77,0.9421098907990506
78,0.9421098907990496
79,0.94210989079905
80,0.9421098907990496
81,0.94210989079905
82,0.9421098907990494
83,0.9421098907990502
84,0.9421098907990496
85,0.94210989079905
86,0.9421098907990494
87,0.94210989079905
88,0.9421098907990506
89,0.9421098907990506
90,0.9421098907990502
91,0.9421098907990506
92,0.94210989079905
93,0.9421098907990496
94,0.9421098907990494
95,0.9421098907990494
96,0.9421098907990502
97,0.9421098907990494
98,0.9421098907990502
99,0.94210989079905
100,0.9421098907990502
101,0.9421098907990492
102,0.94210989079905
103,0.9421098907990494
104,0.9421098907990502
105,0.9421098907990496
106,0.9421098907990496
107,0.94210989079905
108,0.9421098907990496
109,0.94210989079905
110,0.9421098907990496
111,0.9421098907990494
112,0.94210989079905
113,0.9421098907990494
114,0.94210989079905
115,0.94210989079905
116,0.9421098907990494
117,0.9421098907990494
118,0.94210989079905
119,0.9421098907990496
120,0.94210989079905
121,0.9421098907990502
122,0.9421098907990496
123,0.9421098907990502
124,0.94210989079905
125,0.94210989079905
126,0.9421098907990494
127,0.94210989079905
128,0.9421098907990502
129,0.9421098907990502
130,0.9421098907990502
131,0.9421098907990496
132,0.9421098907990502
133,0.9421098907990494
134,0.9421098907990502
135,0.94210989079905
136,0.9421098907990504
137,0.9421098907990492
138,0.9421098907990496
139,0.9421098907990502
140,0.9421098907990506
141,0.9421098907990498
142,0.9421098907990502
143,0.9421098907990496
144,0.9421098907990502
145,0.94210989079905
146,0.9421098907990502
147,0.94210989079905
148,0.9421098907990494
149,0.9421098907990506
150,0.94210989079905
151,0.94210989079905
152,0.9421098907990496
153,0.9421098907990496
154,0.9421098907990496
155,0.9421098907990496
156,0.9421098907990504
157,0.94210989079905
158,0.94210989079905
159,0.94210989079905
160,0.9421098907990506
161,0.94210989079905
162,0.94210989079905
163,0.9421098907990502
164,0.9421098907990494
165,0.9421098907990502
166,0.94210989079905
167,0.9421098907990496
168,0.9421098907990496
169,0.9421098907990502
170,0.9421098907990502
171,0.94210989079905
172,0.9421098907990502
173,0.9421098907990506
174,0.94210989079905
175,0.94210989079905
176,0.9421098907990496
177,0.9421098907990494
178,0.94210989079905
179,0.9421098907990498
180,0.94210989079905
181,0.9421098907990502
182,0.9421098907990502
183,0.9421098907990502
184,0.94210989079905
185,0.94210989079905
186,0.9421098907990506
187,0.9421098907990506
188,0.9421098907990494
189,0.9421098907990496
190,0.9421098907990496
191,0.94210989079905
192,0.9421098907990502
193,0.9421098907990496
194,0.9421098907990502
195,0.94210989079905
196,0.94210989079905
197,0.94210989079905
198,0.9421098907990504
199,0.94210989079905
200,0.9421098907990494
201,0.9421098907990502
202,0.9421098907990502
203,0.9421098907990502
204,0.9421098907990496
205,0.9421098907990502
206,0.94210989079905
207,0.9421098907990504
208,0.9421098907990494
209,0.9421098907990494
210,0.9421098907990496
211,0.9421098907990506
212,0.9421098907990502
213,0.9421098907990502
214,0.9421098907990496
215,0.9421098907990496
216,0.9421098907990504
217,0.9421098907990494
218,0.9421098907990506
219,0.94210989079905
220,0.9421098907990504
221,0.9421098907990502
222,0.9421098907990506
223,0.9421098907990502
224,0.9421098907990502
225,0.9421098907990496
226,0.9421098907990504
227,0.9421098907990502
228,0.9421098907990504
229,0.9421098907990506
230,0.9421098907990506
231,0.9421098907990494
232,0.9421098907990496
233,0.94210989079905
234,0.94210989079905
235,0.9421098907990504
236,0.9421098907990502
237,0.9421098907990494
238,0.9421098907990492
239,0.9421098907990494
240,0.9421098907990494
241,0.9421098907990502
242,0.9421098907990494
243,0.9421098907990502
244,0.9421098907990496
245,0.9421098907990502
246,0.942109890799049
247,0.9421098907990502
248,0.94210989079905
249,0.94210989079905
250,0.9421098907990506
251,0.94210989079905
252,0.9421098907990502
253,0.9421098907990502
254,0.9421098907990502
255,0.9421098907990502
256,0.9421098907990502
257,0.94210989079905
258,0.9421098907990502
259,0.94210989079905
260,0.9421098907990496
261,0.94210989079905
262,0.9421098907990502
263,0.9421098907990502
264,0.94210989079905
265,0.9421098907990502
266,0.9421098907990494
267,0.9421098907990494
268,0.94210989079905
269,0.94210989079905
270,0.9421098907990504
271,0.9421098907990494
272,0.9421098907990502
273,0.9421098907990496
274,0.94210989079905
275,0.9421098907990496
276,0.94210989079905
277,0.9421098907990502
278,0.9421098907990502
279,0.9421098907990502
280,0.9421098907990496
281,0.9421098907990496
282,0.94210989079905
283,0.9421098907990502
284,0.9421098907990504
285,0.94210989079905
286,0.9421098907990496
287,0.94210989079905
288,0.94210989079905
289,0.9421098907990502
290,0.9421098907990502
291,0.9421098907990502
292,0.9421098907990506
293,0.9421098907990506
294,0.9421098907990506
295,0.9421098907990496
296,0.9421098907990494
297,0.9421098907990502
298,0.9421098907990496
299,0.9421098907990494
300,0.94210989079905
301,0.9421098907990502
302,0.94210989079905
