id,ACTION
1,0.86950186429928
2,0.980608268093879
3,0.9594750230284014
4,0.9769051308102186
5,0.9956307629082094
6,0.9699914001264828
7,0.97954060565955
8,0.997412151158643
9,0.942852605235151
10,0.965085455124766
11,0.8264277599161834
12,0.936532222387564
13,0.924788679735126
14,0.9074139813294047
15,0.9651564756374069
16,0.9901627561127556
17,0.9110171931969188
18,0.9052402065246153
19,0.9737005753214749
20,0.9280537222266061
21,0.9970987662884315
22,0.9860469115098697
23,0.8730799027052284
24,0.9574572280899104
25,0.9494966639620527
26,0.8897104564922909
27,0.9816955247465742
28,0.8855318916502576
29,0.9719679596284438
30,0.9690664984033375
31,0.962531564064987
32,0.9191056890718879
33,0.9616557834146036
34,0.97954060565955
35,0.962531564064987
36,0.9508762372936312
37,0.9760507616197259
38,0.9914182798881913
39,0.9116133342864612
40,0.9721863560065465
41,0.9104551755523576
42,0.9096345293134097
43,0.9687933658671338
44,0.9861376282107207
45,0.9329498700630245
46,0.9139826790862423
47,0.9791813982660996
48,0.9480121284953563
49,0.9988768648380234
50,0.9665680703471589
51,0.9966001042994893
52,0.9648081397412597
53,0.9876172801457663
54,0.9702988929237403
55,0.968628093324351
56,0.86950186429928
57,0.9838945450346388
58,0.987582498460967
59,0.9654120858315405
60,0.9096345293134097
61,0.9415049877833856
62,0.9786193020112016
63,0.9641214017513625
64,0.9688801141453959
65,0.9948821269712314
66,0.9857816743464288
67,0.9045230766925777
68,0.9686708053752704
69,0.9275932261687316
70,0.7903060538846404
71,0.9235877974536884
72,0.976584107627546
73,0.9494966639620527
74,0.9725814714450706
75,0.9791813982660996
76,0.9710765785637243
77,0.9672296313736541
78,0.9400783005406771
79,0.942767701022235
80,0.9906423876734983
81,0.9619299682158658
82,0.9664486777686456
83,0.9615952146452124
84,0.973785063208811
85,0.9068669053083597
86,0.9219985667198655
87,0.8889658543711413
88,0.9666305459154401
89,0.9523659775547665
90,0.9517879557479457
91,0.9191056890718879
92,0.9692298786538163
93,0.9867360464233378
94,0.7977578693457683
95,0.9559661581983272
96,0.9245926357624785
97,0.8264277599161834
98,0.995690514394401
99,0.9857816743464288
100,0.9308246483796457
101,0.9005830461269445
102,0.9480093789459011
103,0.9473919299357035
104,0.942852605235151
105,0.8440492337484172
106,0.9919440226347208
107,0.9875062329081389
108,0.902703101772006
109,0.973686855566423
