id,ACTION
1,0.9373295396411134
2,0.9475608028840908
3,0.953918754148258
4,0.9475608028840908
5,0.9702223038013907
6,0.9475608028840908
7,0.9702223038013907
8,0.9689900900243167
9,0.9259750100299807
10,0.9290283339413268
11,0.8843661432399694
12,0.9790811152926435
13,0.9259750100299807
14,0.9259750100299807
15,0.9475608028840908
16,0.953918754148258
17,0.9259750100299807
18,0.8843661432399694
19,0.9702223038013907
20,0.9475608028840908
21,1
22,0.9471750907960281
23,0.9259750100299807
24,0.937089921868316
25,0.9259750100299807
26,0.9475608028840908
27,0.9259750100299807
28,0.937089921868316
29,0.953918754148258
30,0.9259750100299807
31,0.9847406327363334
32,0.953918754148258
33,0.9702223038013907
34,0.9702223038013907
35,0.9847406327363334
36,0.9259750100299807
37,0.9702223038013907
38,1
39,0.9259750100299807
40,0.9259750100299807
41,0.9259750100299807
42,0.9475608028840908
43,0.9373295396411134
44,0.9874270469210834
45,0.9843665994092959
46,0.9834491334230077
47,0.9475608028840908
48,0.9373295396411134
49,1
50,0.9259750100299807
51,0.9111806924049559
52,0.9790811152926435
53,0.9790811152926435
54,0.9259750100299807
55,0.9475608028840908
56,0.9373295396411134
57,0.9874270469210834
58,0.953918754148258
59,0.9259750100299807
60,0.9475608028840908
61,0.9475608028840908
62,1
63,0.9259750100299807
64,0.9702223038013907
65,1
66,0.9475608028840908
67,0.9259750100299807
68,0.9475608028840908
69,0.9379488430787398
70,0.9259750100299807
71,0.953918754148258
72,0.9475608028840908
73,0.9259750100299807
74,0.9798787915420732
75,0.9475608028840908
76,0.9259750100299807
77,0.953918754148258
78,0.9702223038013907
79,0.9475608028840908
80,0.937089921868316
81,0.9475608028840908
82,0.8843661432399694
83,0.9259750100299807
84,0.9702223038013907
85,0.9475608028840908
86,0.9373295396411134
87,0.9475608028840908
88,0.9760029421940474
89,0.953918754148258
90,0.9259750100299807
91,0.953918754148258
92,0.9475608028840908
93,0.9702223038013907
94,0.8843661432399694
95,0.9290283339413268
96,0.9259750100299807
97,0.8843661432399694
98,0.9259750100299807
99,0.9475608028840908
100,0.9748458381367955
101,0.902872788238679
102,0.9475608028840908
103,0.8843661432399694
104,0.9259750100299807
105,0.9471750907960281
106,0.9471750907960281
107,0.9475608028840908
108,0.9188008122662304
109,0.9475608028840908
110,0.937089921868316
111,0.8843661432399694
112,0.9475608028840908
113,0.8843661432399694
114,0.9475608028840908
115,0.9475608028840908
116,0.9847406327363334
117,0.9847406327363334
118,0.9475608028840908
119,0.9471750907960281
120,0.9475608028840908
121,0.9259750100299807
122,0.9702223038013907
123,0.9259750100299807
124,0.9475608028840908
125,0.9475608028840908
126,0.9290283339413268
127,0.9475608028840908
128,0.9259750100299807
129,0.9259750100299807
130,0.9259750100299807
131,0.9702223038013907
132,0.9870994027278205
133,0.8843661432399694
134,0.9259750100299807
135,0.9475608028840908
136,0.9379488430787398
137,0.9798787915420732
138,0.9702223038013907
139,0.9259750100299807
140,0.953918754148258
141,1
142,0.9259750100299807
143,0.9702223038013907
144,0.9259750100299807
145,0.9475608028840908
146,0.9259750100299807
147,0.9475608028840908
148,0.9290283339413268
149,0.953918754148258
150,0.9475608028840908
151,0.9475608028840908
152,0.9702223038013907
153,0.9702223038013907
154,0.9188008122662304
155,0.937089921868316
156,0.9379488430787398
157,0.9475608028840908
158,0.9475608028840908
159,0.9475608028840908
160,0.953918754148258
161,0.9475608028840908
162,0.9475608028840908
163,0.9259750100299807
164,0.8843661432399694
165,0.9259750100299807
166,0.9475608028840908
167,0.9188008122662304
168,0.9188008122662304
169,0.9870994027278205
170,0.9259750100299807
171,0.9475608028840908
172,0.9259750100299807
173,0.953918754148258
174,0.9475608028840908
175,0.9475608028840908
176,0.9702223038013907
177,0.9373295396411134
178,0.9475608028840908
179,1
180,0.9475608028840908
181,0.9259750100299807
182,0.9259750100299807
183,0.9259750100299807
184,0.9475608028840908
185,0.9475608028840908
186,0.9366630045167571
187,0.953918754148258
188,0.9373295396411134
189,0.9702223038013907
190,0.9702223038013907
191,0.9475608028840908
192,0.9259750100299807
193,0.9702223038013907
194,0.9748458381367955
195,0.9475608028840908
196,0.9475608028840908
197,0.9475608028840908
198,0.9790811152926435
199,0.9475608028840908
200,0.8843661432399694
201,0.9259750100299807
202,0.9259750100299807
203,0.9259750100299807
204,0.9188008122662304
205,0.9259750100299807
206,0.9475608028840908
207,0.9790811152926435
208,0.8843661432399694
209,0.9373295396411134
210,0.9702223038013907
211,0.953918754148258
212,0.9259750100299807
213,0.9259750100299807
214,0.9702223038013907
215,0.9188008122662304
216,0.9379488430787398
217,0.9290283339413268
218,0.953918754148258
219,0.9475608028840908
220,0.9790811152926435
221,0.9259750100299807
222,0.953918754148258
223,0.9259750100299807
224,0.9259750100299807
225,0.9702223038013907
226,0.9379488430787398
227,0.9259750100299807
228,0.9790811152926435
229,0.953918754148258
230,0.9366630045167571
231,0.8843661432399694
232,0.9471750907960281
233,0.9475608028840908
234,0.9475608028840908
235,0.9379488430787398
236,0.9259750100299807
237,0.8843661432399694
238,0.9798787915420732
239,0.8843661432399694
240,0.9847406327363334
241,0.9259750100299807
242,0.9373295396411134
243,0.9259750100299807
244,0.9188008122662304
245,0.9259750100299807
246,1
247,0.9111806924049559
248,0.9475608028840908
249,0.9475608028840908
250,0.9366630045167571
251,0.9475608028840908
252,0.9259750100299807
253,0.9259750100299807
254,0.9259750100299807
255,0.9259750100299807
256,0.9259750100299807
257,0.9475608028840908
258,0.9259750100299807
259,0.9475608028840908
260,0.9702223038013907
261,0.9475608028840908
262,0.9259750100299807
263,0.9259750100299807
264,0.9475608028840908
265,0.9259750100299807
266,0.8843661432399694
267,0.9847406327363334
268,0.9475608028840908
269,0.9475608028840908
270,0.9790811152926435
271,0.9847406327363334
272,0.9259750100299807
273,0.9702223038013907
274,0.9475608028840908
275,0.9702223038013907
276,0.9475608028840908
277,0.9259750100299807
278,0.9259750100299807
279,0.9259750100299807
280,0.9188008122662304
281,0.9702223038013907
282,0.9475608028840908
283,0.9259750100299807
284,0.9379488430787398
285,0.9475608028840908
286,0.9702223038013907
287,0.9871572690571808
288,0.9475608028840908
289,0.9259750100299807
290,0.9259750100299807
291,0.9259750100299807
292,0.953918754148258
293,0.953918754148258
294,0.953918754148258
295,0.9471750907960281
296,0.8843661432399694
297,0.9259750100299807
298,0.9471750907960281
299,0.8843661432399694
300,0.9475608028840908
301,0.9259750100299807
302,0.9475608028840908
303,0.9290283339413268
304,0.8843661432399694
305,0.953918754148258
306,0.9188008122662304
307,0.9475608028840908
308,1
309,0.9834491334230077
310,0.9475608028840908
311,0.9259750100299807
312,0.9259750100299807
313,0.8843661432399694
314,0.9259750100299807
315,0.9259750100299807
316,0.9702223038013907
317,0.9475608028840908
318,0.9111806924049559
319,0.8843661432399694
320,0.9790811152926435
321,0.9475608028840908
322,0.8843661432399694
323,0.9475608028840908
324,0.9475608028840908
325,0.9475608028840908
326,0.9259750100299807
327,0.9871572690571808
328,0.9790811152926435
329,0.9475608028840908
330,0.9790811152926435
331,0.9475608028840908
332,0.9748458381367955
333,0.9834491334230077
334,0.9259750100299807
335,0.953918754148258
336,0.8843661432399694
337,0.9259750100299807
338,0.9475608028840908
339,0.9843665994092959
340,0.9259750100299807
341,0.9111806924049559
342,0.9798787915420732
343,0.9259750100299807
344,0.9475608028840908
345,0.9871572690571808
346,0.9760029421940474
347,0.9475608028840908
348,0.9373295396411134
349,0.9702223038013907
350,0.9475608028840908
351,0.9475608028840908
352,1
353,0.953918754148258
354,0.9471750907960281
355,0.9790811152926435
356,0.9475608028840908
357,0.9188008122662304
358,0.9373295396411134
359,0.9798787915420732
360,0.9259750100299807
361,0.9702223038013907
362,0.9111806924049559
363,0.9475608028840908
364,0.9471750907960281
365,0.9471750907960281
366,0.9475608028840908
367,0.9702223038013907
368,0.9475608028840908
369,0.8843661432399694
370,0.9111806924049559
371,0.9259750100299807
372,0.9475608028840908
373,0.9259750100299807
374,0.953918754148258
375,0.9475608028840908
376,0.9475608028840908
377,0.9259750100299807
378,0.953918754148258
379,0.9702223038013907
